From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
TAP1	L8E792	unreviewed	L8E792_HUMAN	Alternative protein TAP1	TAP1	Homo sapiens (Human)	131
TAP1	Q12847	unreviewed	Q12847_HUMAN	TAP1	TAP1	Homo sapiens (Human)	45
TAP1	Q12848	unreviewed	Q12848_HUMAN	TAP1	TAP1	Homo sapiens (Human)	68
TAP1	Q13013	unreviewed	Q13013_HUMAN	TAP1 protein	TAP1	Homo sapiens (Human)	44
TAP1	Q16148	unreviewed	Q16148_HUMAN	TAP1 protein	TAP1	Homo sapiens (Human)	33
TAP1	Q53WZ1	unreviewed	Q53WZ1_HUMAN	TAP1 protein	TAP1	Homo sapiens (Human)	33
TAP1	Q69DM1	unreviewed	Q69DM1_HUMAN	Transporter 1	TAP1	Homo sapiens (Human)	31
TAP1	Q6QWC0	unreviewed	Q6QWC0_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP1	Homo sapiens (Human)	748
TAP1	Q6QWC1	unreviewed	Q6QWC1_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP1	Homo sapiens (Human)	748
TAP1	Q8TD77	unreviewed	Q8TD77_HUMAN	TAP1	TAP1	Homo sapiens (Human)	45
TAP1	X5CKB3	unreviewed	X5CKB3_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP1	Homo sapiens (Human)	748
TAP2	Q03519	reviewed	TAP2_HUMAN	Antigen peptide transporter 2 (APT2) (EC 7.4.2.14) (ATP-binding cassette sub-family B member 3) (Peptide supply factor 2) (Peptide transporter PSF2) (PSF-2) (Peptide transporter TAP2) (Peptide transporter involved in antigen processing 2) (Really interesting new gene 11 protein) (RING11)	TAP2 ABCB3 PSF2 RING11 Y1	Homo sapiens (Human)	686
TAP2	Q9UDX4	reviewed	S14L3_HUMAN	SEC14-like protein 3 (Tocopherol-associated protein 2)	SEC14L3 TAP2	Homo sapiens (Human)	400
TAP2	A0A087WYD6	unreviewed	A0A087WYD6_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP2	Homo sapiens (Human)	702
TAP2	A0A0G2JLV0	unreviewed	A0A0G2JLV0_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP2	Homo sapiens (Human)	702
TAP2	A0A140T9S0	unreviewed	A0A140T9S0_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP2	Homo sapiens (Human)	653
TAP2	A0A8V8TNI0	unreviewed	A0A8V8TNI0_HUMAN	Transporter 2, ATP binding cassette subfamily B member	TAP2	Homo sapiens (Human)	623
TAP2	A0A8V8TNJ0	unreviewed	A0A8V8TNJ0_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP2	Homo sapiens (Human)	697
TAP2	A0A994J4Y7	unreviewed	A0A994J4Y7_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP2	Homo sapiens (Human)	684
TAP2	B6VNV2	unreviewed	B6VNV2_HUMAN	Truncated antigen peptide transporter 2	TAP2	Homo sapiens (Human)	209
TAP2	Q15547	unreviewed	Q15547_HUMAN	TAP	TAP2	Homo sapiens (Human)	34
TAP2	Q5JNW1	unreviewed	Q5JNW1_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP2 hCG_2001583	Homo sapiens (Human)	686
TAP2	Q96P38	unreviewed	Q96P38_HUMAN	Transporter 2, ATP-binding cassette, sub-family B	TAP2	Homo sapiens (Human)	49
TAP2	Q99591	unreviewed	Q99591_HUMAN	TAP2 protein	TAP2	Homo sapiens (Human)	69
TAP2	Q9UP03	unreviewed	Q9UP03_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP2 hCG_2001583	Homo sapiens (Human)	653
TAP2	Q9UQ60	unreviewed	Q9UQ60_HUMAN	TAP2 protein	TAP2	Homo sapiens (Human)	483
TAP2	X5CMH5	unreviewed	X5CMH5_HUMAN	ABC-type antigen peptide transporter (EC 7.4.2.14)	TAP2	Homo sapiens (Human)	703
TBL1XR1	Q9BZK7	reviewed	TBL1R_HUMAN	F-box-like/WD repeat-containing protein TBL1XR1 (Nuclear receptor corepressor/HDAC3 complex subunit TBLR1) (TBL1-related protein 1) (Transducin beta-like 1X-related protein 1)	TBL1XR1 IRA1 TBLR1	Homo sapiens (Human)	514
TBL1XR1	A0A0D9SEW5	unreviewed	A0A0D9SEW5_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	105
TBL1XR1	A0A0D9SF25	unreviewed	A0A0D9SF25_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	122
TBL1XR1	A0A0D9SF63	unreviewed	A0A0D9SF63_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	474
TBL1XR1	A0A0D9SFI2	unreviewed	A0A0D9SFI2_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	67
TBL1XR1	A0A1B0GUU2	unreviewed	A0A1B0GUU2_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	131
TBL1XR1	A0A1B0GVH3	unreviewed	A0A1B0GVH3_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	271
TBL1XR1	C9IYU9	unreviewed	C9IYU9_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	145
TBL1XR1	C9J3H2	unreviewed	C9J3H2_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	86
TBL1XR1	C9J7E1	unreviewed	C9J7E1_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	120
TBL1XR1	C9J903	unreviewed	C9J903_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	96
TBL1XR1	C9JBN1	unreviewed	C9JBN1_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	75
TBL1XR1	C9JCK0	unreviewed	C9JCK0_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	73
TBL1XR1	C9JCW4	unreviewed	C9JCW4_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	33
TBL1XR1	C9JEC9	unreviewed	C9JEC9_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	81
TBL1XR1	C9JLJ1	unreviewed	C9JLJ1_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	427
TBL1XR1	C9JTW8	unreviewed	C9JTW8_HUMAN	TBL1X/Y related 1	TBL1XR1	Homo sapiens (Human)	61
TBL1XR1	Q9H2I4	unreviewed	Q9H2I4_HUMAN	DC42 (HCG2039387) (TBL1XR1 protein)	TBL1XR1 hCG_2039387	Homo sapiens (Human)	102
TBX3	O15119	reviewed	TBX3_HUMAN	T-box transcription factor TBX3 (T-box protein 3)	TBX3	Homo sapiens (Human)	743
TCF3	P15923	reviewed	TFE2_HUMAN	Transcription factor E2-alpha (Class B basic helix-loop-helix protein 21) (bHLHb21) (Immunoglobulin enhancer-binding factor E12/E47) (Immunoglobulin transcription factor 1) (Kappa-E2-binding factor) (Transcription factor 3) (TCF-3) (Transcription factor ITF-1)	TCF3 BHLHB21 E2A ITF1	Homo sapiens (Human)	654
TCF3	Q9HCS4	reviewed	TF7L1_HUMAN	Transcription factor 7-like 1 (HMG box transcription factor 3) (TCF-3)	TCF7L1 TCF3	Homo sapiens (Human)	588
TCF3	A0A0A0MTS0	unreviewed	A0A0A0MTS0_HUMAN	Transcription factor E2-alpha (Transcription factor 3)	TCF3	Homo sapiens (Human)	159
TCF3	A0A494C1R3	unreviewed	A0A494C1R3_HUMAN	Transcription factor E2-alpha (Transcription factor 3)	TCF3	Homo sapiens (Human)	139
TCF3	A0A994J7B2	unreviewed	A0A994J7B2_HUMAN	Transcription factor 3	TCF3	Homo sapiens (Human)	132
TCF3	K7EJN4	unreviewed	K7EJN4_HUMAN	Transcription factor 3	TCF3	Homo sapiens (Human)	51
TCF3	K7EK65	unreviewed	K7EK65_HUMAN	Transcription factor 3	TCF3	Homo sapiens (Human)	82
TCF3	K7EKB9	unreviewed	K7EKB9_HUMAN	Transcription factor E2-alpha (Transcription factor 3)	TCF3	Homo sapiens (Human)	179
TCF3	K7ELF3	unreviewed	K7ELF3_HUMAN	Transcription factor 3	TCF3	Homo sapiens (Human)	151
TCF3	K7EMM4	unreviewed	K7EMM4_HUMAN	Transcription factor E2-alpha (Transcription factor 3)	TCF3	Homo sapiens (Human)	220
TCF3	K7ENH8	unreviewed	K7ENH8_HUMAN	Transcription factor E2-alpha (Transcription factor 3)	TCF3	Homo sapiens (Human)	314
TCF3	K7ENI0	unreviewed	K7ENI0_HUMAN	Transcription factor 3	TCF3	Homo sapiens (Human)	95
TCF3	K7EPH6	unreviewed	K7EPH6_HUMAN	Transcription factor 3	TCF3	Homo sapiens (Human)	96
TCF3	K7EPS2	unreviewed	K7EPS2_HUMAN	Transcription factor E2-alpha (Transcription factor 3)	TCF3	Homo sapiens (Human)	165
TCF3	K7ERZ7	unreviewed	K7ERZ7_HUMAN	Transcription factor E2-alpha (Transcription factor 3)	TCF3	Homo sapiens (Human)	204
TCF3	L0R8G9	unreviewed	L0R8G9_HUMAN	Alternative protein TCF3	TCF3	Homo sapiens (Human)	43
TCF3	Q6PJU3	unreviewed	Q6PJU3_HUMAN	Transcription factor E2-alpha (Transcription factor 3)	TCF3	Homo sapiens (Human)	591
TCF3	U5LXR9	unreviewed	U5LXR9_HUMAN	Transcription factor E2-alpha (Transcription factor 3)	TCF3	Homo sapiens (Human)	600
TCF3	X6REB3	unreviewed	X6REB3_HUMAN	Transcription factor E2-alpha (Transcription factor 3)	TCF3	Homo sapiens (Human)	679
TCF7L2	Q9NQB0	reviewed	TF7L2_HUMAN	Transcription factor 7-like 2 (HMG box transcription factor 4) (T-cell-specific transcription factor 4) (T-cell factor 4) (TCF-4) (hTCF-4)	TCF7L2 TCF4	Homo sapiens (Human)	619
TCF7L2	A0A0A0MTL7	unreviewed	A0A0A0MTL7_HUMAN	Transcription factor 7 like 2	TCF7L2	Homo sapiens (Human)	408
TCF7L2	A0A0D9SGH8	unreviewed	A0A0D9SGH8_HUMAN	Transcription factor 7 like 2	TCF7L2	Homo sapiens (Human)	584
TCF7L2	A0A1B0GU84	unreviewed	A0A1B0GU84_HUMAN	Transcription factor 7 like 2	TCF7L2	Homo sapiens (Human)	60
TCF7L2	A0A1B0GVE1	unreviewed	A0A1B0GVE1_HUMAN	Transcription factor 7 like 2	TCF7L2	Homo sapiens (Human)	313
TCF7L2	A0A2Z5HTM8	unreviewed	A0A2Z5HTM8_HUMAN	Transcription factor 7 like 2 isoform E1	TCF7L2	Homo sapiens (Human)	598
TCF7L2	A0A2Z5HTN9	unreviewed	A0A2Z5HTN9_HUMAN	Transcription factor 7 like 2 isoform E4	TCF7L2	Homo sapiens (Human)	555
TCF7L2	A0A994J4F0	unreviewed	A0A994J4F0_HUMAN	Transcription factor 7 like 2	TCF7L2	Homo sapiens (Human)	291
TCF7L2	A0A994J711	unreviewed	A0A994J711_HUMAN	Transcription factor 7 like 2	TCF7L2	Homo sapiens (Human)	459
TCF7L2	B5BU30	unreviewed	B5BU30_HUMAN	Transcription factor 7-like 2	TCF7L2	Homo sapiens (Human)	596
TCF7L2	C6ZRJ7	unreviewed	C6ZRJ7_HUMAN	TCF7L2 isoform pFC8A_TCF7L2_A3,ex1-12,13,13a (Transcription factor 7 like 2)	TCF7L2	Homo sapiens (Human)	476
TCF7L2	C6ZRK5	unreviewed	C6ZRK5_HUMAN	TCF7L2 isoform pFC8A_TCF7L2_ex1-11-13-14 (Transcription factor 7 like 2) (Transcription factor 7-like 2 (T-cell specific, HMG-box), isoform CRA_i)	TCF7L2 hCG_40998	Homo sapiens (Human)	579
TCF7L2	E2GH13	unreviewed	E2GH13_HUMAN	T-cell factor-4 variant F	TCF7L2	Homo sapiens (Human)	464
TCF7L2	E2GH15	unreviewed	E2GH15_HUMAN	T-cell factor-4 variant D	TCF7L2	Homo sapiens (Human)	461
TCF7L2	E2GH16	unreviewed	E2GH16_HUMAN	T-cell factor-4 variant H	TCF7L2	Homo sapiens (Human)	470
TCF7L2	E2GH18	unreviewed	E2GH18_HUMAN	T-cell factor-4 variant C	TCF7L2	Homo sapiens (Human)	438
TCF7L2	E2GH23	unreviewed	E2GH23_HUMAN	T-cell factor-4 variant E	TCF7L2	Homo sapiens (Human)	596
TCF7L2	E2GH26	unreviewed	E2GH26_HUMAN	T-cell factor-4 variant L	TCF7L2	Homo sapiens (Human)	607
TCF7L2	H0YEE5	unreviewed	H0YEE5_HUMAN	Transcription factor 7 like 2	TCF7L2	Homo sapiens (Human)	108
TCF7L2	Q5JRY3	unreviewed	Q5JRY3_HUMAN	Transcription factor 7 like 2	TCF7L2	Homo sapiens (Human)	157
TCF7L2	Q5JRY4	unreviewed	Q5JRY4_HUMAN	Transcription factor 7 like 2 (cDNA, FLJ79010, highly similar to Transcription factor 7-like 2)	TCF7L2	Homo sapiens (Human)	299
TCF7L2	Q5VVR5	unreviewed	Q5VVR5_HUMAN	Transcription factor 7 like 2	TCF7L2	Homo sapiens (Human)	222
TCF7L2	Q5VVR7	unreviewed	Q5VVR7_HUMAN	TCF7L2 isoform pFC8A_TCF7L2_H7_ex1-11-13-13b (Transcription factor 7 like 2)	TCF7L2	Homo sapiens (Human)	455
TCF7L2	Q5VVR8	unreviewed	Q5VVR8_HUMAN	Transcription factor 7 like 2	TCF7L2	Homo sapiens (Human)	282
TCF7L2	Q6FHW4	unreviewed	Q6FHW4_HUMAN	TCF7L2 protein (Transcription factor 7-like 2 (T-cell specific, HMG-box), isoform CRA_e)	TCF7L2 hCG_40998	Homo sapiens (Human)	596
TEK	Q02763	reviewed	TIE2_HUMAN	Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tunica interna endothelial cell kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TEK) (Tyrosine-protein kinase receptor TIE-2) (hTIE2) (p140 TEK) (CD antigen CD202b)	TEK TIE2 VMCM VMCM1	Homo sapiens (Human)	1124
TEK	B5A953	unreviewed	B5A953_HUMAN	Soluble TIE2 variant 1	TEK	Homo sapiens (Human)	367
TEK	B5A954	unreviewed	B5A954_HUMAN	Soluble TIE2 variant 2 (TEK receptor tyrosine kinase)	TEK	Homo sapiens (Human)	468
TEK	D9MND0	unreviewed	D9MND0_HUMAN	Mutant TEK tyrosine kinase	TEK	Homo sapiens (Human)	63
TEK	D9MND2	unreviewed	D9MND2_HUMAN	Mutant TEK tyrosine kinase	TEK	Homo sapiens (Human)	63
TEK	E5RIV9	unreviewed	E5RIV9_HUMAN	TEK receptor tyrosine kinase	TEK	Homo sapiens (Human)	468
TERT	O14746	reviewed	TERT_HUMAN	Telomerase reverse transcriptase (EC 2.7.7.49) (HEST2) (Telomerase catalytic subunit) (Telomerase-associated protein 2) (TP2)	TERT EST2 TCS1 TRT	Homo sapiens (Human)	1132
TERT	A0A590UK92	unreviewed	A0A590UK92_HUMAN	Telomerase reverse transcriptase (EC 2.7.7.49) (Telomerase catalytic subunit)	TERT hCG_1990943	Homo sapiens (Human)	574
TERT	F6MZ67	unreviewed	F6MZ67_HUMAN	Telomerase reverse transcriptase (EC 2.7.7.49) (Telomerase catalytic subunit)	TERT	Homo sapiens (Human)	67
TERT	F6MZ68	unreviewed	F6MZ68_HUMAN	Telomerase reverse transcriptase (EC 2.7.7.49) (Telomerase catalytic subunit)	TERT	Homo sapiens (Human)	76
TERT	Q9UBR6	unreviewed	Q9UBR6_HUMAN	Telomerase reverse transcriptase (EC 2.7.7.49) (Telomerase catalytic subunit)	TERT	Homo sapiens (Human)	524
TERT	Q9UNR4	unreviewed	Q9UNR4_HUMAN	Telomerase reverse transcriptase	TERT	Homo sapiens (Human)	73
TERT	Q9UNS6	unreviewed	Q9UNS6_HUMAN	Telomerase reverse transcriptase (EC 2.7.7.49) (Telomerase catalytic subunit)	TERT	Homo sapiens (Human)	85
TERT	Q9UQ24	unreviewed	Q9UQ24_HUMAN	Telomerase catalytic subunit	TERT	Homo sapiens (Human)	13
TET1	Q8NFU7	reviewed	TET1_HUMAN	Methylcytosine dioxygenase TET1 (EC 1.14.11.80) (CXXC-type zinc finger protein 6) (Leukemia-associated protein with a CXXC domain) (Ten-eleven translocation 1 gene protein)	TET1 CXXC6 KIAA1676 LCX	Homo sapiens (Human)	2136
TET2	Q6N021	reviewed	TET2_HUMAN	Methylcytosine dioxygenase TET2 (EC 1.14.11.80)	TET2 KIAA1546 Nbla00191	Homo sapiens (Human)	2002
TET2	A0A158SIU0	unreviewed	A0A158SIU0_HUMAN	Methylcytosine dioxygenase TET (EC 1.14.11.80)	TET2	Homo sapiens (Human)	2002
TET2	A7E237	unreviewed	A7E237_HUMAN	Methylcytosine dioxygenase TET (EC 1.14.11.80)	TET2	Homo sapiens (Human)	637
TET2	D6RE87	unreviewed	D6RE87_HUMAN	Methylcytosine dioxygenase TET (EC 1.14.11.80)	TET2	Homo sapiens (Human)	110
TET2	E7EPB1	unreviewed	E7EPB1_HUMAN	Methylcytosine dioxygenase TET (EC 1.14.11.80)	TET2	Homo sapiens (Human)	1167
TET2	E7EQS8	unreviewed	E7EQS8_HUMAN	Methylcytosine dioxygenase TET (EC 1.14.11.80)	TET2	Homo sapiens (Human)	2023
TET2	L8E8T1	unreviewed	L8E8T1_HUMAN	Alternative protein TET2	TET2	Homo sapiens (Human)	73
TET3	O43151	reviewed	TET3_HUMAN	Methylcytosine dioxygenase TET3 (EC 1.14.11.80)	TET3 KIAA0401	Homo sapiens (Human)	1795
TET3	A0A5H1ZRP3	unreviewed	A0A5H1ZRP3_HUMAN	Methylcytosine dioxygenase TET (EC 1.14.11.80)	TET3	Homo sapiens (Human)	1702
TET3	L8EBE0	unreviewed	L8EBE0_HUMAN	Alternative protein TET3	TET3	Homo sapiens (Human)	98
TGFBR1	P36897	reviewed	TGFR1_HUMAN	TGF-beta receptor type-1 (TGFR-1) (EC 2.7.11.30) (Activin A receptor type II-like protein kinase of 53kD) (Activin receptor-like kinase 5) (ALK-5) (ALK5) (Serine/threonine-protein kinase receptor R4) (SKR4) (TGF-beta type I receptor) (Transforming growth factor-beta receptor type I) (TGF-beta receptor type I) (TbetaR-I)	TGFBR1 ALK5 SKR4	Homo sapiens (Human)	503
TGFBR1	A0A8V8TMI6	unreviewed	A0A8V8TMI6_HUMAN	Transforming growth factor beta receptor 1	TGFBR1	Homo sapiens (Human)	50
TGFBR1	A0AAQ5BHT0	unreviewed	A0AAQ5BHT0_HUMAN	Transforming growth factor beta receptor 1	TGFBR1	Homo sapiens (Human)	477
TGFBR1	A0AAQ5BHT5	unreviewed	A0AAQ5BHT5_HUMAN	Transforming growth factor beta receptor 1	TGFBR1	Homo sapiens (Human)	48
TGFBR1	A0AAQ5BHW0	unreviewed	A0AAQ5BHW0_HUMAN	Transforming growth factor beta receptor 1	TGFBR1	Homo sapiens (Human)	49
TGFBR1	A0AAQ5BHY0	unreviewed	A0AAQ5BHY0_HUMAN	Transforming growth factor beta receptor 1	TGFBR1	Homo sapiens (Human)	70
TGFBR1	A0AAQ5BHY8	unreviewed	A0AAQ5BHY8_HUMAN	Transforming growth factor beta receptor 1	TGFBR1	Homo sapiens (Human)	67
TGFBR1	A0AAQ5BHZ0	unreviewed	A0AAQ5BHZ0_HUMAN	Transforming growth factor beta receptor 1	TGFBR1	Homo sapiens (Human)	118
TGFBR1	A0AAQ5BI21	unreviewed	A0AAQ5BI21_HUMAN	Transforming growth factor beta receptor 1	TGFBR1	Homo sapiens (Human)	502
TGFBR1	A6MIV6	unreviewed	A6MIV6_HUMAN	Mutant transforming growth factor beta receptor I	TGFBR1	Homo sapiens (Human)	70
TGFBR1	A6MIV7	unreviewed	A6MIV7_HUMAN	Mutant transforming growth factor beta receptor I	TGFBR1	Homo sapiens (Human)	71
TGFBR1	B4DY26	unreviewed	B4DY26_HUMAN	TGF-beta receptor type-1 (EC 2.7.11.30) (Transforming growth factor-beta receptor type I)	TGFBR1	Homo sapiens (Human)	434
TGFBR1	F8VRH6	unreviewed	F8VRH6_HUMAN	TGF-beta receptor type-1 (EC 2.7.11.30) (Transforming growth factor-beta receptor type I)	TGFBR1	Homo sapiens (Human)	255
TGFBR1	F8VXZ5	unreviewed	F8VXZ5_HUMAN	TGF-beta receptor type-1 (EC 2.7.11.30) (Transforming growth factor-beta receptor type I)	TGFBR1	Homo sapiens (Human)	357
TGFBR1	F8W0K6	unreviewed	F8W0K6_HUMAN	TGF-beta receptor type-1 (EC 2.7.11.30) (Transforming growth factor-beta receptor type I)	TGFBR1	Homo sapiens (Human)	438
TGFBR1	F8W1R9	unreviewed	F8W1R9_HUMAN	TGF-beta receptor type-1 (EC 2.7.11.30) (Transforming growth factor-beta receptor type I)	TGFBR1	Homo sapiens (Human)	383
TGFBR1	Q5T7S2	unreviewed	Q5T7S2_HUMAN	TGF-beta receptor type-1 (EC 2.7.11.30) (Transforming growth factor-beta receptor type I)	TGFBR1 hCG_30154	Homo sapiens (Human)	503
TGFBR2	P37173	reviewed	TGFR2_HUMAN	TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II) (TGF-beta receptor type II) (TbetaR-II)	TGFBR2	Homo sapiens (Human)	567
TGFBR2	A0A0S2Z4H5	unreviewed	A0A0S2Z4H5_HUMAN	TGF-beta receptor type-2 (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II)	TGFBR2	Homo sapiens (Human)	359
TGFBR2	A0A0S2Z539	unreviewed	A0A0S2Z539_HUMAN	TGF-beta receptor type-2 (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II)	TGFBR2	Homo sapiens (Human)	334
TGFBR2	A0A8A3P3K3	unreviewed	A0A8A3P3K3_HUMAN	receptor protein serine/threonine kinase (EC 2.7.11.30)	TGFBR2	Homo sapiens (Human)	266
TGFBR2	A0AAQ5BI02	unreviewed	A0AAQ5BI02_HUMAN	Transforming growth factor beta receptor 2	TGFBR2	Homo sapiens (Human)	87
TGFBR2	A0AAQ5BI03	unreviewed	A0AAQ5BI03_HUMAN	Transforming growth factor beta receptor 2	TGFBR2	Homo sapiens (Human)	558
TGFBR2	A0AAQ5BI06	unreviewed	A0AAQ5BI06_HUMAN	Transforming growth factor beta receptor 2	TGFBR2	Homo sapiens (Human)	532
TGFBR2	A3QNQ0	unreviewed	A3QNQ0_HUMAN	TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II)	TGFBR2 hCG_1997782	Homo sapiens (Human)	567
TGFBR2	D2JYI1	unreviewed	D2JYI1_HUMAN	TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II)	TGFBR2	Homo sapiens (Human)	592
TGFBR2	W8DXL6	unreviewed	W8DXL6_HUMAN	Transforming growth factor, beta receptor II gamma	TGFBR2	Homo sapiens (Human)	325
TGFBR2	W8DXU8	unreviewed	W8DXU8_HUMAN	TGF-beta receptor type-2 (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II)	TGFBR2	Homo sapiens (Human)	461
TGFBR2	W8DY43	unreviewed	W8DY43_HUMAN	TGF-beta receptor type-2 (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II)	TGFBR2	Homo sapiens (Human)	353
TGFBR2	W8DYI2	unreviewed	W8DYI2_HUMAN	TGF-beta receptor type-2 (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II)	TGFBR2	Homo sapiens (Human)	319
TGFBR2	W8DYQ2	unreviewed	W8DYQ2_HUMAN	Transforming growth factor, beta receptor II delta	TGFBR2	Homo sapiens (Human)	292
TMEM127	O75204	reviewed	TM127_HUMAN	Transmembrane protein 127	TMEM127	Homo sapiens (Human)	238
TMEM127	A0AAQ5BGT7	unreviewed	A0AAQ5BGT7_HUMAN	Transmembrane protein 127	TMEM127	Homo sapiens (Human)	108
TMEM127	A0AAQ5BGU6	unreviewed	A0AAQ5BGU6_HUMAN	Transmembrane protein 127	TMEM127	Homo sapiens (Human)	99
TMEM127	A0AAQ5BGW9	unreviewed	A0AAQ5BGW9_HUMAN	Transmembrane protein 127	TMEM127	Homo sapiens (Human)	116
TMEM127	C9J4H2	unreviewed	C9J4H2_HUMAN	Transmembrane protein 127	TMEM127	Homo sapiens (Human)	154
TMPRSS2	O15393	reviewed	TMPS2_HUMAN	Transmembrane protease serine 2 (EC 3.4.21.122) (Serine protease 10) [Cleaved into: Transmembrane protease serine 2 non-catalytic chain; Transmembrane protease serine 2 catalytic chain]	TMPRSS2 PRSS10	Homo sapiens (Human)	492
TMPRSS2	A0A7I2V3D1	unreviewed	A0A7I2V3D1_HUMAN	Transmembrane serine protease 2	TMPRSS2	Homo sapiens (Human)	384
TMPRSS2	A0A7I2V474	unreviewed	A0A7I2V474_HUMAN	Transmembrane serine protease 2	TMPRSS2	Homo sapiens (Human)	498
TMPRSS2	A0A7I2V509	unreviewed	A0A7I2V509_HUMAN	Transmembrane serine protease 2	TMPRSS2	Homo sapiens (Human)	410
TMPRSS2	A0A7I2V5F9	unreviewed	A0A7I2V5F9_HUMAN	Transmembrane serine protease 2	TMPRSS2	Homo sapiens (Human)	232
TMPRSS2	A0A7I2V5N2	unreviewed	A0A7I2V5N2_HUMAN	Transmembrane serine protease 2	TMPRSS2	Homo sapiens (Human)	423
TMPRSS2	A0A7I2V650	unreviewed	A0A7I2V650_HUMAN	Transmembrane serine protease 2	TMPRSS2	Homo sapiens (Human)	545
TMPRSS2	A0A7I2YQ98	unreviewed	A0A7I2YQ98_HUMAN	Transmembrane serine protease 2	TMPRSS2	Homo sapiens (Human)	47
TMPRSS2	C9J5Y1	unreviewed	C9J5Y1_HUMAN	Transmembrane serine protease 2	TMPRSS2	Homo sapiens (Human)	452
TMPRSS2	C9JB05	unreviewed	C9JB05_HUMAN	Transmembrane serine protease 2	TMPRSS2	Homo sapiens (Human)	79
TMPRSS2	C9JKZ3	unreviewed	C9JKZ3_HUMAN	Transmembrane protease serine 2	TMPRSS2	Homo sapiens (Human)	489
TMPRSS2	Q96T73	unreviewed	Q96T73_HUMAN	Epitheliasin	TMPRSS2	Homo sapiens (Human)	492
TNFAIP3	P21580	reviewed	TNAP3_HUMAN	Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 2.3.2.-) (EC 3.4.19.12) (OTU domain-containing protein 7C) (Putative DNA-binding protein A20) (Zinc finger protein A20) [Cleaved into: A20p50; A20p37]	TNFAIP3 OTUD7C	Homo sapiens (Human)	790
TNFAIP3	A0AA34QW12	unreviewed	A0AA34QW12_HUMAN	TNF alpha induced protein 3	TNFAIP3	Homo sapiens (Human)	108
TNFAIP3	D3TTY4	unreviewed	D3TTY4_HUMAN	Truncated tumor necrosis factor alpha-induced protein 3	TNFAIP3	Homo sapiens (Human)	99
TNFAIP3	D3TTY5	unreviewed	D3TTY5_HUMAN	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	TNFAIP3	Homo sapiens (Human)	669
TNFAIP3	D3TTY6	unreviewed	D3TTY6_HUMAN	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	TNFAIP3	Homo sapiens (Human)	316
TNFAIP3	D3TTY7	unreviewed	D3TTY7_HUMAN	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	TNFAIP3	Homo sapiens (Human)	152
