sgrna	gene	S1	S2	S3_5	B1	B2	B3	B4	B5	M1	M2	M3_5	input_rep1	input_rep2	input_rep3	d5_rep1	d5_rep2	d5_rep3	d15_rep1	d15_rep2	d15_rep3
gRNA_12635	Trp53	2240.0	3375.0	1614.0	1270.0	281.0	2997.0	1366.0	173.0	79.0	86.0	6.0	0.0	3.0	1.0	30.0	1233.0	488.0	77.0	531.0	412.0
gRNA_12652	Trp53bp1	4042.0	2762.0	1255.0	7799.0	746.0	435.0	1244.0	124.0	75.0	226.0	22.0	0.0	0.0	0.0	5.0	570.0	265.0	11.0	224.0	184.0
gRNA_12653	Trp53bp1	1089.0	4991.0	1115.0	732.0	856.0	771.0	31.0	3468.0	921.0	49.0	18.0	1.0	2.0	1.0	1.0	2098.0	951.0	37.0	765.0	649.0
gRNA_12654	Trp53bp1	9873.0	2778.0	3943.0	6527.0	389.0	5744.0	697.0	2953.0	7053.0	1172.0	97.0	2.0	3.0	6.0	12.0	1332.0	884.0	26.0	763.0	682.0
gRNA_12655	Trp53bp1	220.0	228.0	470.0	377.0	106.0	615.0	2073.0	17.0	11.0	8.0	7.0	0.0	2.0	1.0	1.0	332.0	37.0	0.0	74.0	54.0
gRNA_12754	Traf7	94.0	681.0	117.0	49.0	82.0	34.0	197.0	0.0	1.0	13.0	14.0	0.0	0.0	0.0	0.0	170.0	99.0	2.0	93.0	167.0
gRNA_12779	Traf7	1459.0	841.0	1358.0	1854.0	245.0	4044.0	367.0	49.0	62.0	13.0	69.0	2.0	1.0	1.0	4.0	2237.0	817.0	15.0	792.0	642.0
gRNA_12826	Tsc1	789.0	1340.0	356.0	476.0	162.0	607.0	56.0	1.0	4.0	39.0	2.0	0.0	0.0	0.0	2.0	199.0	95.0	3.0	61.0	24.0
gRNA_12831	Tsc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	2.0	0.0	0.0	0.0
gRNA_12832	Tsc1	55.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	38.0	20.0	1.0	32.0	69.0
gRNA_12844	Tsc2	598.0	1087.0	809.0	328.0	22.0	339.0	45.0	98.0	47.0	18.0	40.0	0.0	0.0	0.0	3.0	1068.0	400.0	15.0	629.0	355.0
gRNA_12845	Tsc2	194.0	672.0	1440.0	326.0	111.0	1123.0	39.0	380.0	206.0	4.0	11.0	0.0	0.0	0.0	4.0	1838.0	541.0	96.0	1441.0	669.0
gRNA_12850	Tsc2	1546.0	670.0	332.0	1601.0	313.0	251.0	424.0	1454.0	107.0	106.0	7.0	0.0	0.0	7.0	4.0	1219.0	463.0	14.0	230.0	197.0
gRNA_12890	Tsc2	545.0	937.0	544.0	1200.0	123.0	2336.0	130.0	100.0	25.0	0.0	57.0	0.0	0.0	0.0	2.0	1681.0	598.0	8.0	727.0	796.0
gRNA_12891	Tsc2	725.0	194.0	686.0	336.0	126.0	542.0	15.0	0.0	3.0	65.0	1.0	0.0	0.0	0.0	1.0	435.0	181.0	4.0	148.0	203.0
gRNA_12894	Tshr	275.0	509.0	92.0	278.0	119.0	158.0	56.0	1.0	2.0	71.0	0.0	0.0	0.0	1.0	1.0	294.0	184.0	5.0	41.0	190.0
gRNA_12922	U2af1	1399.0	3129.0	2162.0	1576.0	253.0	1232.0	498.0	202.0	26.0	99.0	15.0	1.0	0.0	4.0	2.0	1362.0	731.0	16.0	606.0	369.0
gRNA_12923	U2af1	610.0	291.0	1611.0	443.0	88.0	489.0	52.0	67.0	12.0	69.0	933.0	1.0	0.0	3.0	2.0	1165.0	372.0	17.0	501.0	334.0
gRNA_12925	U2af1	1831.0	924.0	1301.0	752.0	188.0	844.0	44.0	11.0	16.0	34.0	160.0	0.0	0.0	0.0	4.0	597.0	113.0	6.0	125.0	230.0
gRNA_12930	U2af1	749.0	1261.0	956.0	1031.0	50.0	706.0	94.0	153.0	35.0	138.0	476.0	0.0	0.0	2.0	0.0	590.0	238.0	8.0	256.0	243.0
gRNA_12954	Upf1	678.0	821.0	483.0	472.0	129.0	225.0	219.0	196.0	21.0	14.0	1.0	0.0	0.0	0.0	1.0	1466.0	506.0	95.0	769.0	750.0
gRNA_12989	Vhl	17.0	23.0	8.0	21.0	1.0	14.0	2.0	0.0	58.0	51.0	0.0	0.0	0.0	0.0	0.0	55.0	2.0	0.0	7.0	4.0
gRNA_12990	Vhl	372.0	332.0	1048.0	252.0	34.0	1186.0	21.0	907.0	248.0	77.0	23.0	0.0	0.0	1.0	2.0	123.0	63.0	3.0	15.0	40.0
gRNA_12991	Vhl	595.0	584.0	352.0	46.0	28.0	75.0	129.0	652.0	52.0	564.0	2.0	0.0	0.0	1.0	2.0	74.0	37.0	0.0	6.0	35.0
gRNA_12999	Vhl	359.0	324.0	523.0	149.0	58.0	75.0	48.0	0.0	5.0	10.0	1.0	0.0	0.0	0.0	0.0	293.0	48.0	2.0	40.0	54.0
gRNA_13002	Vhl	4125.0	1597.0	2584.0	3017.0	392.0	11146.0	3104.0	215.0	267.0	2211.0	35097.0	138.0	11.0	39.0	74.0	3869.0	1322.0	56.0	1476.0	1509.0
gRNA_13003	Vhl	678.0	389.0	242.0	217.0	41.0	212.0	361.0	57.0	9.0	41.0	1.0	0.0	1.0	1.0	0.0	826.0	234.0	8.0	207.0	199.0
gRNA_13004	Vhl	1325.0	1656.0	636.0	305.0	616.0	635.0	94.0	205.0	32.0	83.0	0.0	0.0	1.0	0.0	1.0	598.0	194.0	7.0	161.0	194.0
gRNA_13005	Vhl	381.0	769.0	279.0	395.0	134.0	9.0	1913.0	143.0	23.0	186.0	32.0	0.0	0.0	0.0	0.0	209.0	52.0	2.0	30.0	22.0
gRNA_13006	Vhl	170.0	683.0	266.0	48.0	119.0	180.0	22.0	15.0	1.0	32.0	246.0	38.0	0.0	0.0	1.0	277.0	122.0	2.0	148.0	96.0
gRNA_13007	Vhl	37.0	442.0	101.0	9.0	157.0	2.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	351.0	180.0	23.0	307.0	256.0
gRNA_13008	Vhl	0.0	0.0	53.0	0.0	0.0	53.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gRNA_13009	Vhl	588.0	5006.0	4583.0	689.0	780.0	2538.0	347.0	222.0	176.0	9187.0	224.0	0.0	75.0	11.0	7.0	2889.0	1196.0	27.0	1784.0	1599.0
gRNA_13010	Vhl	997.0	1127.0	530.0	1823.0	437.0	2423.0	564.0	163.0	47.0	564.0	616.0	1.0	0.0	0.0	6.0	2398.0	1054.0	32.0	783.0	1145.0
gRNA_13011	Vhl	449.0	200.0	391.0	240.0	144.0	318.0	160.0	13.0	11.0	1.0	1.0	1.0	0.0	0.0	8.0	1025.0	525.0	12.0	420.0	440.0
gRNA_13058	Xiap	32.0	127.0	331.0	37.0	2.0	589.0	59.0	1.0	2.0	0.0	117.0	1.0	0.0	1.0	1.0	92.0	20.0	1.0	28.0	9.0
gRNA_13059	Xiap	1877.0	2121.0	1865.0	3529.0	477.0	2776.0	334.0	1064.0	132.0	2529.0	15.0	1.0	1.0	0.0	6.0	717.0	234.0	4.0	222.0	205.0
gRNA_13260	ST	346.0	401.0	828.0	588.0	36.0	1417.0	57.0	8.0	11.0	0.0	28.0	0.0	0.0	0.0	0.0	167.0	44.0	18.0	110.0	103.0
gRNA_13261	ST	234.0	911.0	654.0	177.0	25.0	105.0	319.0	32.0	6.0	1519.0	1655.0	3.0	0.0	7.0	1.0	2.0	2.0	2.0	9.0	3.0
gRNA_13262	ST	239.0	382.0	88.0	386.0	11.0	0.0	7.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	35.0	2.0	0.0	0.0	3.0
gRNA_13263	ST	1397.0	1075.0	590.0	268.0	48.0	284.0	166.0	387.0	67.0	51.0	3.0	1.0	1.0	2.0	25.0	261.0	309.0	30.0	133.0	206.0
gRNA_13264	ST	1291.0	824.0	1154.0	1020.0	93.0	427.0	85.0	41.0	43.0	159.0	139.0	0.0	0.0	1.0	3.0	905.0	527.0	12.0	364.0	280.0
gRNA_13265	ST	1447.0	923.0	713.0	1588.0	98.0	88.0	715.0	5438.0	487.0	1688.0	12.0	0.0	0.0	1.0	2.0	272.0	110.0	2.0	37.0	131.0
gRNA_13266	ST	509.0	253.0	305.0	413.0	1.0	169.0	1.0	0.0	4.0	11.0	0.0	0.0	0.0	0.0	1.0	39.0	4.0	0.0	2.0	5.0
gRNA_13267	ST	43.0	277.0	206.0	23.0	6.0	589.0	48.0	327.0	32.0	55.0	211.0	0.0	0.0	1.0	4.0	193.0	28.0	1.0	21.0	30.0
gRNA_13268	ST	1221.0	1059.0	838.0	1495.0	108.0	953.0	320.0	5173.0	517.0	77.0	61.0	0.0	1.0	3.0	5.0	18.0	2.0	4.0	12.0	6.0
gRNA_13269	ST	437.0	486.0	272.0	179.0	50.0	96.0	2.0	29.0	3.0	121.0	10.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	2.0	18.0
gRNA_13270	ST	1824.0	4978.0	1555.0	1731.0	831.0	1292.0	596.0	2203.0	220.0	349.0	626.0	0.0	71.0	8.0	3.0	642.0	127.0	3.0	188.0	354.0
gRNA_13271	ST	2448.0	5274.0	2364.0	3808.0	725.0	1772.0	511.0	473.0	91.0	275.0	134.0	0.0	1.0	0.0	3.0	269.0	62.0	6.0	54.0	48.0
gRNA_13272	ST	461.0	408.0	81.0	311.0	90.0	209.0	37.0	413.0	57.0	483.0	23.0	0.0	0.0	0.0	1.0	39.0	59.0	0.0	5.0	2.0
gRNA_13273	ST	809.0	733.0	96.0	95.0	2.0	69.0	19.0	196.0	36.0	619.0	24.0	0.0	0.0	0.0	1.0	4.0	2.0	1.0	1.0	4.0
gRNA_13274	ST	1018.0	2033.0	953.0	282.0	223.0	2410.0	120.0	908.0	128.0	794.0	11.0	0.0	0.0	0.0	8.0	388.0	100.0	4.0	79.0	90.0
gRNA_13275	ST	5335.0	4587.0	843.0	1741.0	240.0	238.0	509.0	389.0	73.0	301.0	164.0	2.0	2.0	4.0	3.0	496.0	83.0	3.0	31.0	85.0
gRNA_13276	ST	1372.0	1210.0	435.0	2025.0	69.0	949.0	69.0	1079.0	148.0	25.0	1.0	0.0	0.0	0.0	1.0	100.0	17.0	0.0	37.0	27.0
gRNA_13277	ST	408.0	1213.0	734.0	5114.0	84.0	256.0	708.0	7.0	49.0	0.0	11.0	0.0	0.0	0.0	1.0	75.0	7.0	1.0	17.0	5.0
gRNA_13278	ST	205.0	296.0	396.0	390.0	95.0	310.0	93.0	1.0	4.0	1.0	123.0	0.0	0.0	1.0	2.0	192.0	102.0	2.0	43.0	53.0
gRNA_13279	ST	656.0	1468.0	378.0	836.0	281.0	845.0	186.0	2.0	12.0	41.0	23.0	0.0	0.0	0.0	1.0	229.0	63.0	2.0	46.0	46.0
gRNA_13280	ST	1452.0	2241.0	1377.0	2054.0	230.0	1838.0	353.0	815.0	104.0	35.0	12332.0	11.0	6.0	20.0	16.0	350.0	180.0	16.0	180.0	190.0
gRNA_13281	ST	92.0	11.0	17.0	65.0	6.0	35.0	0.0	27.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0
gRNA_13282	ST	323.0	49.0	53.0	404.0	10.0	227.0	24.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	52.0	8.0	0.0	4.0	8.0
gRNA_13283	ST	14.0	17.0	0.0	2.0	0.0	4.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
gRNA_13284	ST	2110.0	3811.0	2088.0	4040.0	346.0	2332.0	914.0	942.0	121.0	2751.0	918.0	2.0	3.0	1.0	2.0	314.0	123.0	4.0	64.0	130.0
gRNA_13285	ST	1670.0	1290.0	565.0	2953.0	141.0	147.0	105.0	400.0	84.0	112.0	210.0	0.0	0.0	1.0	0.0	431.0	81.0	7.0	41.0	96.0
gRNA_13599	NT	589.0	510.0	377.0	290.0	322.0	1060.0	162.0	13.0	8.0	0.0	27.0	0.0	0.0	1.0	0.0	771.0	329.0	6.0	472.0	264.0
gRNA_13600	NT	360.0	2162.0	2907.0	295.0	173.0	2408.0	3282.0	1375.0	178.0	55.0	8.0	1.0	0.0	2.0	4.0	721.0	610.0	13.0	495.0	327.0
gRNA_13601	NT	4058.0	2453.0	1115.0	9394.0	1154.0	161.0	4205.0	101.0	167.0	413.0	742.0	0.0	2.0	3.0	4.0	1428.0	467.0	14.0	391.0	529.0
gRNA_13602	NT	71.0	88.0	114.0	73.0	15.0	31.0	274.0	616.0	50.0	49.0	0.0	0.0	0.0	0.0	2.0	423.0	128.0	3.0	270.0	103.0
gRNA_13603	NT	395.0	371.0	765.0	384.0	30.0	827.0	209.0	17.0	10.0	0.0	10.0	0.0	0.0	0.0	1.0	703.0	180.0	3.0	132.0	231.0
gRNA_13604	NT	198.0	371.0	142.0	82.0	40.0	14.0	395.0	3.0	3.0	12.0	0.0	0.0	0.0	0.0	0.0	721.0	311.0	28.0	83.0	78.0
gRNA_13605	NT	1382.0	4301.0	1216.0	1343.0	236.0	460.0	533.0	90.0	33.0	125.0	5.0	0.0	2.0	1.0	18.0	1124.0	474.0	77.0	307.0	259.0
gRNA_13606	NT	2669.0	5040.0	7147.0	2687.0	1047.0	4886.0	4001.0	61.0	73.0	289.0	2592.0	2.0	4.0	5.0	14.0	2949.0	1393.0	32.0	1860.0	1250.0
gRNA_13607	NT	348.0	675.0	460.0	463.0	144.0	193.0	95.0	502.0	33.0	123.0	2.0	53.0	1.0	0.0	3.0	766.0	206.0	13.0	223.0	144.0
gRNA_13608	NT	412.0	122.0	59.0	55.0	49.0	0.0	168.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	30.0	0.0	6.0	8.0
