sgRNA	gene	spleen1	spleen2	spleen3	spleen4	spleen5	spleen6	spleen7	spleen8	spleen9	bonemarrow1	bonemarrow2	bonemarrow3	bonemarrow4	bonemarrow5	bonemarrow6	bonemarrow7	bonemarrow8	bonemarrow9	bonemarrow10	meninges1	meninges2	meninges3	meninges4	meninges5	meninges6	meninges7	meninges8	meninges9	meninges10	input_rep1	input_rep2	input_rep3	d5_rep1	d5_rep2	d5_rep3	d15_rep1	d15_rep2	d15_rep3	plasmidlib
gRNA_12795	Tsc1	309.0	685.0	385.0	773.0	1056.0	1153.0	778.0	1098.0	819.0	10.0	79.0	889.0	1096.0	6.0	257.0	23.0	279.0	65.0	908.0	10.0	59.0	10.0	46.0	32.0	191.0	453.0	33.0	4.0	4.0	394.0	883.0	743.0	835.0	208.0	964.0	398.0	974.0	1103.0	505.0
gRNA_12796	Tsc1	1829.0	2352.0	1653.0	1395.0	716.0	606.0	2176.0	1158.0	674.0	2928.0	3750.0	682.0	2167.0	661.0	1079.0	2161.0	1289.0	495.0	889.0	196.0	28.0	32.0	291.0	384.0	196.0	104.0	609.0	35773.0	1299.0	611.0	478.0	1378.0	729.0	932.0	1680.0	932.0	161.0	928.0	1026.0
gRNA_12797	Tsc1	585.0	186.0	172.0	1011.0	1040.0	129.0	202.0	435.0	186.0	1179.0	20.0	326.0	295.0	123.0	5.0	52.0	52.0	70.0	354.0	129.0	60.0	9.0	197.0	12.0	118.0	705.0	341.0	33.0	5.0	598.0	719.0	473.0	645.0	42.0	598.0	125.0	184.0	91.0	767.0
gRNA_12798	Tsc1	2127.0	1368.0	2803.0	365.0	2740.0	1211.0	3325.0	482.0	2497.0	688.0	3064.0	665.0	89.0	722.0	275.0	1188.0	1003.0	2560.0	7928.0	498.0	1207.0	108.0	21.0	14.0	282.0	4758.0	532.0	768.0	49.0	482.0	837.0	799.0	447.0	806.0	1616.0	1192.0	4474.0	1149.0	925.0
gRNA_12799	Tsc1	876.0	1774.0	1649.0	915.0	2618.0	894.0	2663.0	683.0	1367.0	203.0	339.0	90.0	1178.0	1049.0	3496.0	2069.0	803.0	407.0	772.0	10777.0	74.0	53.0	61.0	456.0	427.0	18570.0	1059.0	22.0	159.0	2462.0	2751.0	3489.0	1969.0	3944.0	1302.0	3194.0	1578.0	1161.0	1753.0
gRNA_12800	Tsc1	1442.0	2230.0	1380.0	1174.0	1219.0	2439.0	2016.0	1909.0	1270.0	502.0	934.0	720.0	1531.0	1064.0	1071.0	924.0	1796.0	864.0	2908.0	731.0	33.0	157.0	6803.0	467.0	423.0	992.0	138.0	25.0	4139.0	3000.0	2987.0	4383.0	3145.0	566.0	2639.0	1388.0	2047.0	2366.0	1621.0
gRNA_12801	Tsc1	681.0	523.0	2312.0	994.0	680.0	763.0	2080.0	1166.0	2489.0	482.0	95.0	917.0	262.0	541.0	245.0	279.0	2050.0	851.0	3024.0	3650.0	102.0	39.0	64.0	459.0	140.0	86.0	19.0	14.0	14.0	1803.0	1362.0	2212.0	2046.0	4285.0	1632.0	1019.0	1750.0	1220.0	1332.0
gRNA_12802	Tsc1	505.0	208.0	97.0	280.0	442.0	369.0	857.0	229.0	350.0	4.0	76.0	4.0	957.0	7.0	622.0	32.0	0.0	72.0	853.0	3.0	54.0	47.0	11.0	1277.0	39.0	16.0	3.0	4.0	63.0	1109.0	1389.0	723.0	80.0	708.0	284.0	1403.0	133.0	1128.0	456.0
gRNA_12803	Tsc1	45.0	118.0	843.0	154.0	735.0	592.0	330.0	1673.0	19.0	12.0	362.0	237.0	14.0	1380.0	1904.0	5.0	397.0	332.0	5.0	31.0	144.0	65965.0	3044.0	79.0	461.0	224.0	59.0	29.0	330.0	498.0	443.0	423.0	92.0	123.0	273.0	390.0	127.0	151.0	443.0
gRNA_12804	Tsc1	1414.0	1233.0	2766.0	2203.0	2443.0	1466.0	1833.0	1550.0	2645.0	7139.0	823.0	1858.0	5335.0	841.0	4557.0	1169.0	920.0	1158.0	1842.0	96.0	1823.0	187.0	333.0	4341.0	15234.0	10228.0	475.0	301.0	5206.0	1577.0	3595.0	2926.0	1492.0	1338.0	2112.0	2378.0	2990.0	1554.0	1454.0
gRNA_12805	Tsc1	4946.0	3398.0	2245.0	4039.0	9440.0	2292.0	3717.0	2244.0	1253.0	10990.0	287.0	718.0	6134.0	2718.0	1431.0	612.0	1141.0	1081.0	1791.0	3844.0	46.0	4948.0	365.0	344.0	13787.0	3234.0	1459.0	663.0	2327.0	988.0	2165.0	3019.0	2187.0	1620.0	1690.0	1815.0	1242.0	1357.0	1131.0
gRNA_12806	Tsc1	4034.0	1743.0	1995.0	2946.0	1443.0	595.0	1479.0	1912.0	4404.0	388.0	1925.0	1353.0	1957.0	2318.0	46.0	1188.0	2760.0	4650.0	1519.0	91.0	2031.0	2360.0	125.0	172.0	328.0	108.0	15.0	571.0	9396.0	1198.0	1583.0	1884.0	729.0	1455.0	2039.0	679.0	2967.0	1171.0	873.0
gRNA_12807	Tsc1	658.0	265.0	3024.0	840.0	1593.0	5296.0	4517.0	2085.0	1522.0	171.0	760.0	1109.0	409.0	1126.0	1535.0	926.0	4366.0	5002.0	109.0	24795.0	56.0	230.0	972.0	81.0	69.0	61.0	15452.0	8525.0	907.0	2093.0	852.0	637.0	942.0	1436.0	2564.0	772.0	1500.0	2166.0	789.0
gRNA_12808	Tsc1	977.0	3949.0	853.0	4150.0	3470.0	1759.0	1086.0	649.0	1200.0	523.0	987.0	414.0	1550.0	59.0	286.0	335.0	2772.0	1282.0	3636.0	1291.0	129.0	88.0	9.0	74.0	111.0	90.0	24.0	627.0	7842.0	711.0	495.0	416.0	261.0	104.0	1267.0	361.0	61.0	798.0	822.0
gRNA_12809	Tsc1	601.0	1676.0	255.0	811.0	2586.0	2163.0	876.0	1175.0	1644.0	188.0	21.0	432.0	292.0	8176.0	544.0	2834.0	404.0	196.0	172.0	14.0	1884.0	192.0	1163.0	281.0	1759.0	444.0	30.0	27.0	35788.0	1993.0	1898.0	2110.0	1943.0	4579.0	1778.0	1257.0	795.0	2443.0	740.0
gRNA_12810	Tsc1	2228.0	9476.0	2625.0	1341.0	1820.0	2490.0	4041.0	1513.0	1181.0	243.0	1801.0	5445.0	1943.0	10857.0	891.0	2282.0	5271.0	1332.0	823.0	7322.0	109.0	17.0	742.0	24956.0	255.0	364.0	31.0	1119.0	125.0	1760.0	961.0	646.0	408.0	308.0	812.0	267.0	885.0	523.0	1037.0
gRNA_12811	Tsc1	1279.0	851.0	1756.0	709.0	1818.0	1531.0	1452.0	1042.0	507.0	803.0	104.0	759.0	3710.0	3754.0	2057.0	450.0	1208.0	4133.0	1086.0	348.0	253.0	192.0	18.0	5.0	284.0	86.0	3766.0	985.0	36.0	1618.0	1340.0	1350.0	1367.0	2201.0	1274.0	772.0	837.0	1089.0	876.0
gRNA_12812	Tsc1	169.0	633.0	3342.0	3472.0	423.0	1080.0	4183.0	2432.0	1770.0	125.0	2285.0	2010.0	1544.0	333.0	421.0	1800.0	519.0	6246.0	1910.0	16.0	15.0	2345.0	114.0	210.0	207.0	134.0	3482.0	326.0	27.0	1221.0	1480.0	1629.0	332.0	698.0	1369.0	1096.0	912.0	933.0	860.0
gRNA_12813	Tsc1	6994.0	344.0	1410.0	991.0	1692.0	885.0	1410.0	41.0	557.0	1125.0	270.0	129.0	2137.0	69.0	979.0	75.0	16.0	526.0	186.0	215.0	145.0	69.0	6.0	2.0	111.0	522.0	214.0	19.0	6.0	468.0	736.0	861.0	529.0	542.0	605.0	461.0	370.0	735.0	939.0
gRNA_12814	Tsc1	33.0	946.0	1047.0	181.0	572.0	470.0	169.0	208.0	2237.0	3.0	535.0	1296.0	26.0	32.0	349.0	275.0	1.0	0.0	193.0	4.0	59.0	8.0	9.0	6.0	343.0	75.0	124.0	179.0	51.0	629.0	649.0	433.0	689.0	111.0	493.0	311.0	67.0	905.0	557.0
gRNA_12815	Tsc1	13.0	283.0	258.0	6.0	1411.0	489.0	757.0	465.0	525.0	7.0	92.0	149.0	17.0	2734.0	739.0	7.0	27.0	1538.0	9641.0	15.0	52.0	9.0	8.0	51.0	60.0	28.0	9.0	3.0	338.0	434.0	630.0	1181.0	363.0	143.0	997.0	1589.0	538.0	210.0	533.0
gRNA_12816	Tsc1	4736.0	2804.0	1422.0	1024.0	2026.0	1406.0	700.0	2306.0	5461.0	409.0	1042.0	1575.0	2482.0	3332.0	420.0	2144.0	2411.0	887.0	4154.0	102.0	1280.0	2888.0	160.0	228.0	235.0	157.0	25.0	11.0	4760.0	448.0	870.0	857.0	457.0	120.0	801.0	1378.0	122.0	587.0	1228.0
gRNA_12817	Tsc1	3632.0	3625.0	5475.0	2636.0	2222.0	2282.0	2552.0	1801.0	5368.0	4202.0	1778.0	3294.0	2338.0	666.0	7681.0	5741.0	795.0	4936.0	4782.0	7667.0	1800.0	1707.0	253.0	196.0	1119.0	286.0	716.0	2267.0	113.0	4337.0	4941.0	5498.0	5478.0	1257.0	4722.0	4466.0	6688.0	4057.0	1345.0
gRNA_12818	Tsc1	335.0	1575.0	1390.0	6066.0	3234.0	1659.0	1287.0	1431.0	984.0	119.0	848.0	360.0	19489.0	1324.0	1309.0	4528.0	2739.0	2182.0	538.0	25.0	136.0	37.0	43.0	95.0	17161.0	3393.0	26.0	19.0	173.0	1177.0	856.0	1390.0	1422.0	396.0	773.0	1059.0	2017.0	1865.0	754.0
gRNA_12819	Tsc1	622.0	796.0	1056.0	641.0	555.0	1498.0	496.0	655.0	959.0	95.0	1454.0	712.0	951.0	101.0	705.0	7.0	445.0	657.0	309.0	37.0	1801.0	177.0	48.0	28.0	21616.0	3936.0	329.0	4684.0	174.0	487.0	556.0	406.0	322.0	543.0	1142.0	381.0	1050.0	190.0	586.0
gRNA_12820	Tsc1	2479.0	1271.0	3584.0	605.0	1111.0	2717.0	745.0	1041.0	1161.0	3534.0	77.0	1009.0	2660.0	333.0	1331.0	207.0	485.0	203.0	1818.0	132.0	25.0	23.0	9.0	160.0	705.0	150.0	10.0	25.0	421.0	869.0	1276.0	728.0	353.0	525.0	963.0	449.0	557.0	749.0	635.0
gRNA_12821	Tsc1	1185.0	4144.0	2238.0	2821.0	1165.0	1334.0	3911.0	1214.0	1419.0	295.0	142.0	418.0	4451.0	7840.0	672.0	1557.0	1230.0	1719.0	1521.0	39.0	3184.0	311.0	3032.0	233.0	130.0	6653.0	9632.0	1525.0	62.0	931.0	1374.0	916.0	681.0	344.0	1788.0	969.0	1019.0	2003.0	1191.0
gRNA_12822	Tsc1	1919.0	1549.0	1531.0	529.0	2733.0	883.0	2229.0	669.0	989.0	2003.0	924.0	224.0	1090.0	317.0	1445.0	470.0	1849.0	792.0	817.0	158.0	5468.0	629.0	40.0	35.0	205.0	8593.0	581.0	335.0	40.0	2872.0	2380.0	2191.0	1420.0	1052.0	1603.0	1414.0	4249.0	2537.0	897.0
gRNA_12823	Tsc1	1525.0	951.0	3325.0	3415.0	2648.0	4280.0	2176.0	2383.0	2538.0	4388.0	864.0	1438.0	3549.0	2350.0	1183.0	6368.0	7114.0	494.0	6331.0	228.0	32.0	5362.0	8309.0	4366.0	1068.0	971.0	176.0	487.0	41.0	4179.0	3756.0	4601.0	3224.0	3637.0	2095.0	2076.0	2046.0	1911.0	1285.0
gRNA_12824	Tsc1	114.0	2342.0	1335.0	703.0	997.0	2035.0	925.0	668.0	729.0	173.0	1195.0	1173.0	393.0	219.0	276.0	625.0	2375.0	165.0	633.0	1722.0	372.0	8818.0	448.0	242.0	601.0	162.0	29.0	8.0	13.0	250.0	728.0	774.0	714.0	1058.0	1889.0	199.0	247.0	786.0	959.0
gRNA_12825	Tsc1	5734.0	4609.0	2828.0	1900.0	1748.0	786.0	1075.0	1078.0	1029.0	2962.0	2778.0	1703.0	3812.0	3013.0	5797.0	573.0	1889.0	1669.0	1286.0	446.0	149.0	174.0	37.0	1943.0	1311.0	303.0	17.0	433.0	27.0	1422.0	1278.0	1079.0	2208.0	318.0	1936.0	931.0	613.0	1869.0	1104.0
gRNA_12827	Tsc1	305.0	1771.0	1107.0	1166.0	1269.0	566.0	402.0	841.0	554.0	329.0	32.0	453.0	1540.0	84.0	619.0	461.0	248.0	437.0	349.0	101.0	232.0	201.0	33.0	431.0	463.0	379.0	5029.0	415.0	16.0	1073.0	1624.0	1256.0	1004.0	452.0	1238.0	1370.0	1270.0	644.0	887.0
gRNA_12828	Tsc1	212.0	206.0	114.0	410.0	281.0	880.0	1537.0	902.0	420.0	395.0	570.0	8.0	700.0	4.0	429.0	178.0	655.0	184.0	39.0	4.0	1356.0	83.0	15.0	536.0	604.0	255.0	11.0	7.0	5.0	1088.0	1045.0	1431.0	571.0	93.0	1315.0	936.0	1384.0	500.0	880.0
gRNA_12829	Tsc1	1105.0	474.0	14.0	0.0	201.0	199.0	283.0	215.0	339.0	76.0	7.0	119.0	3.0	4.0	1719.0	150.0	154.0	256.0	916.0	3.0	7.0	14.0	646.0	67.0	556.0	497.0	46.0	12.0	4.0	1914.0	415.0	532.0	191.0	109.0	165.0	259.0	69.0	1168.0	362.0
gRNA_12830	Tsc1	610.0	562.0	4727.0	1449.0	2438.0	3670.0	2254.0	949.0	2112.0	276.0	1939.0	840.0	2040.0	332.0	1701.0	465.0	389.0	841.0	3584.0	24.0	13.0	74.0	4249.0	247.0	618.0	199.0	166.0	750.0	41.0	1969.0	3115.0	2656.0	2031.0	2238.0	1953.0	861.0	3256.0	1075.0	755.0
gRNA_12833	Tsc2	1728.0	2586.0	2011.0	2128.0	2702.0	2357.0	1232.0	4983.0	2771.0	614.0	1429.0	1316.0	6010.0	1315.0	569.0	1952.0	1084.0	489.0	2522.0	380.0	380.0	53.0	171.0	34.0	451.0	490.0	20.0	22.0	435.0	1116.0	1074.0	1174.0	1021.0	999.0	1868.0	2552.0	2813.0	1518.0	964.0
gRNA_12834	Tsc2	1265.0	1156.0	3454.0	2871.0	2185.0	1437.0	3022.0	710.0	561.0	126.0	1101.0	2632.0	1908.0	4833.0	2481.0	1441.0	87.0	2834.0	572.0	96.0	47.0	50.0	905.0	349.0	435.0	1415.0	25389.0	9390.0	492.0	1881.0	2204.0	3081.0	2800.0	785.0	2447.0	4040.0	845.0	1092.0	1783.0
gRNA_12835	Tsc2	1212.0	105.0	1277.0	656.0	1489.0	996.0	848.0	1672.0	968.0	1625.0	90.0	213.0	1884.0	1238.0	1060.0	477.0	2266.0	2281.0	1609.0	156.0	70.0	189.0	137.0	2495.0	322.0	195.0	266.0	379.0	1017.0	1913.0	3203.0	5424.0	1745.0	1972.0	1967.0	1479.0	1543.0	2215.0	1474.0
gRNA_12836	Tsc2	508.0	498.0	630.0	559.0	657.0	360.0	74.0	1514.0	522.0	55.0	50.0	593.0	20.0	202.0	353.0	1186.0	1595.0	1723.0	1110.0	80.0	45.0	503.0	22.0	21.0	15.0	67.0	124.0	314.0	133.0	485.0	216.0	456.0	458.0	516.0	1694.0	474.0	303.0	811.0	961.0
gRNA_12837	Tsc2	5860.0	4405.0	4276.0	3069.0	6910.0	4211.0	2446.0	3893.0	3871.0	1300.0	1785.0	2723.0	7049.0	9386.0	5668.0	779.0	4392.0	3626.0	9136.0	696.0	134.0	2391.0	192.0	294.0	537.0	1824.0	133.0	2216.0	392.0	2735.0	3358.0	3916.0	4061.0	4937.0	4343.0	7077.0	4287.0	3870.0	1485.0
gRNA_12838	Tsc2	1035.0	1498.0	2551.0	1453.0	1512.0	1355.0	1381.0	1409.0	1743.0	2050.0	9619.0	616.0	1025.0	126.0	351.0	5173.0	69.0	560.0	5003.0	22.0	141.0	96.0	70.0	117.0	122.0	893.0	59.0	333.0	186.0	1082.0	621.0	1081.0	1215.0	380.0	876.0	1310.0	1139.0	1119.0	986.0
gRNA_12839	Tsc2	1964.0	4108.0	1096.0	3739.0	2091.0	3931.0	5411.0	1755.0	3414.0	1302.0	3030.0	1001.0	1303.0	3187.0	388.0	5016.0	5872.0	2161.0	1524.0	108.0	838.0	83.0	123.0	15.0	181.0	934.0	251.0	1072.0	74.0	2255.0	3296.0	4857.0	3030.0	6871.0	4046.0	3551.0	2733.0	2066.0	1842.0
gRNA_12840	Tsc2	2230.0	680.0	1904.0	1013.0	843.0	1042.0	1698.0	2238.0	511.0	3558.0	1159.0	1372.0	963.0	431.0	806.0	380.0	5752.0	1156.0	1119.0	110.0	69.0	166.0	488.0	206.0	20013.0	3828.0	339.0	614.0	529.0	730.0	1513.0	1468.0	955.0	388.0	1465.0	1036.0	457.0	1393.0	983.0
gRNA_12841	Tsc2	1031.0	913.0	755.0	338.0	975.0	525.0	745.0	1087.0	404.0	1161.0	471.0	250.0	764.0	360.0	330.0	290.0	98.0	971.0	177.0	24.0	238.0	21.0	10.0	6.0	2553.0	617.0	12.0	472.0	143.0	1063.0	468.0	869.0	746.0	242.0	480.0	718.0	420.0	297.0	1095.0
gRNA_12842	Tsc2	2219.0	4005.0	2640.0	1097.0	1745.0	12238.0	2489.0	1924.0	1417.0	171.0	2717.0	482.0	4434.0	1732.0	924.0	905.0	487.0	2431.0	1869.0	1813.0	80.0	80.0	1067.0	855.0	2597.0	3685.0	1151.0	10059.0	3272.0	2303.0	2810.0	3964.0	3147.0	2016.0	3699.0	4399.0	3406.0	3396.0	1490.0
gRNA_12843	Tsc2	433.0	1343.0	265.0	357.0	572.0	329.0	186.0	625.0	1817.0	80.0	1120.0	711.0	1013.0	960.0	2826.0	354.0	73.0	176.0	4756.0	83.0	546.0	31.0	8.0	251.0	182.0	29.0	151.0	22.0	5.0	600.0	515.0	589.0	645.0	262.0	511.0	496.0	185.0	218.0	729.0
gRNA_12846	Tsc2	4119.0	2629.0	2108.0	2879.0	3166.0	1293.0	4441.0	1471.0	1527.0	2117.0	583.0	890.0	11007.0	1819.0	432.0	2971.0	1413.0	307.0	334.0	2513.0	268.0	115.0	192.0	3760.0	740.0	204.0	11.0	40.0	1252.0	799.0	978.0	956.0	791.0	598.0	1557.0	845.0	306.0	522.0	728.0
gRNA_12847	Tsc2	2396.0	2881.0	2923.0	1909.0	3795.0	1742.0	2098.0	1993.0	686.0	1470.0	2401.0	1025.0	1409.0	1713.0	1662.0	584.0	570.0	2811.0	1965.0	106.0	27.0	205.0	9456.0	932.0	270.0	1904.0	1998.0	635.0	4190.0	1812.0	2348.0	4455.0	3054.0	2149.0	2057.0	1578.0	787.0	2211.0	1251.0
gRNA_12848	Tsc2	3069.0	1768.0	939.0	986.0	1043.0	757.0	3731.0	1464.0	1170.0	770.0	2339.0	335.0	2564.0	2521.0	642.0	4900.0	282.0	1464.0	2789.0	114.0	15.0	19.0	392.0	352.0	102.0	58.0	21.0	6.0	186.0	829.0	1457.0	3045.0	1052.0	2696.0	2249.0	1214.0	2614.0	870.0	1476.0
gRNA_12849	Tsc2	1027.0	541.0	1049.0	1236.0	1131.0	1146.0	906.0	1049.0	279.0	898.0	155.0	512.0	1909.0	841.0	1518.0	283.0	472.0	17.0	1677.0	2883.0	118.0	246.0	24.0	9.0	213.0	42.0	1010.0	102.0	7.0	957.0	1002.0	3480.0	2464.0	570.0	1784.0	969.0	475.0	373.0	862.0
gRNA_12851	Tsc2	827.0	2581.0	732.0	221.0	1050.0	2180.0	1048.0	291.0	623.0	245.0	956.0	1308.0	521.0	1799.0	573.0	314.0	164.0	1186.0	652.0	224.0	235.0	299.0	28.0	7.0	114.0	5464.0	3418.0	1139.0	644.0	1057.0	374.0	2810.0	304.0	148.0	307.0	118.0	57.0	216.0	698.0
gRNA_12852	Tsc2	912.0	1420.0	1633.0	811.0	2921.0	460.0	2121.0	1273.0	1113.0	1087.0	1195.0	266.0	1042.0	317.0	419.0	369.0	1398.0	4495.0	709.0	59.0	92.0	1158.0	90.0	133.0	317.0	236.0	20.0	552.0	3379.0	2271.0	1725.0	5679.0	814.0	732.0	786.0	764.0	1828.0	816.0	902.0
gRNA_12853	Tsc2	1140.0	2046.0	990.0	4119.0	2373.0	1095.0	298.0	1929.0	1859.0	104.0	1368.0	667.0	4967.0	730.0	289.0	756.0	4216.0	686.0	670.0	506.0	15.0	60.0	123.0	9928.0	81.0	1114.0	491.0	282.0	2739.0	1848.0	2839.0	12513.0	3409.0	924.0	2495.0	3800.0	677.0	1708.0	1259.0
gRNA_12854	Tsc2	2193.0	3027.0	2733.0	672.0	2402.0	5675.0	3143.0	3252.0	1414.0	374.0	443.0	134.0	1040.0	1203.0	781.0	845.0	2448.0	603.0	347.0	125.0	357.0	9744.0	501.0	38.0	168.0	19801.0	1084.0	6934.0	12591.0	2908.0	1517.0	2555.0	763.0	225.0	1754.0	964.0	2790.0	1524.0	1199.0
gRNA_12855	Tsc2	292.0	387.0	991.0	932.0	1565.0	520.0	15.0	240.0	729.0	221.0	156.0	414.0	3238.0	1949.0	54.0	19.0	101.0	3152.0	453.0	77.0	3.0	55.0	3.0	2.0	63.0	862.0	42.0	4.0	8.0	954.0	282.0	919.0	820.0	389.0	567.0	219.0	68.0	289.0	530.0
gRNA_12856	Tsc2	196.0	50.0	165.0	75.0	321.0	25.0	487.0	263.0	48.0	463.0	13.0	26.0	350.0	1857.0	14.0	47.0	480.0	329.0	6.0	28.0	10.0	7.0	55.0	109.0	230.0	127.0	49.0	17.0	7.0	452.0	926.0	5122.0	515.0	216.0	960.0	1592.0	925.0	869.0	579.0
gRNA_12857	Tsc2	1215.0	1243.0	1746.0	1200.0	1736.0	1396.0	781.0	1441.0	1046.0	1184.0	867.0	1607.0	1294.0	192.0	1346.0	1268.0	1290.0	663.0	1712.0	748.0	225.0	455.0	469.0	264.0	5051.0	4126.0	1923.0	2808.0	374.0	1293.0	1835.0	16763.0	2012.0	751.0	1909.0	1222.0	5000.0	1087.0	838.0
gRNA_12858	Tsc2	3159.0	2127.0	964.0	434.0	1203.0	428.0	1083.0	1481.0	872.0	1626.0	2806.0	671.0	58.0	2246.0	27.0	764.0	1401.0	4754.0	477.0	4403.0	37.0	81.0	48.0	16.0	703.0	790.0	6921.0	850.0	10972.0	2263.0	1875.0	6908.0	1319.0	2096.0	1103.0	1813.0	1633.0	712.0	910.0
gRNA_12859	Tsc2	291.0	1069.0	1417.0	1529.0	4848.0	989.0	2257.0	2245.0	1660.0	108.0	494.0	445.0	1736.0	8653.0	3755.0	757.0	4899.0	1984.0	912.0	631.0	29.0	667.0	66.0	279.0	53.0	3852.0	767.0	1274.0	82.0	2789.0	2249.0	10785.0	5198.0	1974.0	2458.0	6296.0	2551.0	3750.0	1271.0
gRNA_12860	Tsc2	454.0	1271.0	668.0	899.0	3322.0	222.0	3473.0	1230.0	518.0	35.0	61.0	1139.0	24.0	758.0	100.0	117.0	214.0	182.0	1231.0	26.0	3888.0	310.0	1421.0	87.0	26.0	75.0	255.0	42.0	6122.0	1766.0	1325.0	6743.0	1858.0	3900.0	1130.0	2451.0	363.0	3320.0	1429.0
gRNA_12861	Tsc2	1151.0	1200.0	2835.0	1002.0	3441.0	2070.0	2894.0	3049.0	699.0	1950.0	384.0	1147.0	1463.0	1993.0	233.0	3889.0	648.0	636.0	2967.0	964.0	1188.0	449.0	575.0	1909.0	4384.0	3164.0	772.0	1022.0	106.0	1845.0	1927.0	5449.0	2603.0	3892.0	3726.0	1325.0	4980.0	3095.0	827.0
gRNA_12862	Tsc2	1177.0	856.0	826.0	671.0	924.0	635.0	800.0	965.0	440.0	619.0	397.0	208.0	401.0	888.0	273.0	700.0	102.0	107.0	285.0	2569.0	23.0	4477.0	227.0	20.0	278.0	99.0	160.0	27.0	7572.0	485.0	559.0	2369.0	1538.0	897.0	1266.0	643.0	497.0	481.0	856.0
gRNA_12863	Tsc2	527.0	647.0	2060.0	1174.0	2912.0	1792.0	1700.0	3174.0	1241.0	683.0	1230.0	1827.0	429.0	232.0	5884.0	895.0	614.0	7295.0	298.0	65.0	15.0	1194.0	146.0	45.0	268.0	162.0	21.0	17.0	803.0	954.0	1321.0	2584.0	3302.0	657.0	1567.0	2032.0	1307.0	1432.0	1359.0
gRNA_12864	Tsc2	1852.0	2457.0	126.0	926.0	1069.0	357.0	616.0	628.0	691.0	2118.0	7159.0	106.0	3751.0	884.0	203.0	543.0	963.0	2295.0	160.0	211.0	60.0	10.0	9.0	242.0	13.0	28.0	28.0	8.0	10.0	713.0	686.0	3320.0	719.0	3098.0	1119.0	1617.0	2723.0	1101.0	1136.0
gRNA_12865	Tsc2	3131.0	1654.0	1303.0	2573.0	2196.0	1539.0	2358.0	1942.0	3012.0	3511.0	337.0	557.0	1364.0	1027.0	1391.0	86.0	2926.0	1319.0	1042.0	68.0	207.0	66.0	2056.0	534.0	1030.0	818.0	608.0	82.0	241.0	1233.0	2005.0	16548.0	7478.0	3600.0	2295.0	6975.0	4306.0	4208.0	1460.0
gRNA_12866	Tsc2	2607.0	1511.0	6049.0	1792.0	2738.0	1016.0	1169.0	960.0	2028.0	903.0	58.0	212.0	342.0	3881.0	759.0	2020.0	825.0	598.0	848.0	73.0	213.0	30.0	11.0	13.0	22.0	397.0	317.0	182.0	3996.0	1662.0	1302.0	2030.0	1702.0	1369.0	1572.0	2137.0	860.0	1931.0	1125.0
gRNA_12867	Tsc2	516.0	1668.0	1585.0	1447.0	796.0	336.0	1455.0	217.0	582.0	838.0	806.0	601.0	1344.0	25.0	480.0	460.0	8.0	330.0	661.0	13.0	256.0	450.0	55.0	7.0	164.0	71.0	9.0	8.0	13.0	1807.0	647.0	3906.0	797.0	359.0	2069.0	374.0	1234.0	1417.0	763.0
gRNA_12868	Tsc2	316.0	1754.0	341.0	385.0	143.0	683.0	1197.0	434.0	393.0	452.0	57.0	84.0	1196.0	13.0	304.0	15.0	147.0	1660.0	828.0	140.0	191.0	22.0	70.0	124.0	279.0	362.0	34.0	14.0	20.0	2412.0	1447.0	10926.0	1808.0	3791.0	2068.0	1791.0	1093.0	1637.0	788.0
gRNA_12869	Tsc2	452.0	842.0	301.0	752.0	511.0	276.0	624.0	418.0	446.0	316.0	60.0	391.0	10.0	79.0	4.0	250.0	65.0	323.0	527.0	2089.0	6.0	116.0	12.0	10.0	9.0	1071.0	58.0	4.0	236.0	138.0	162.0	1200.0	616.0	2423.0	525.0	509.0	358.0	813.0	674.0
gRNA_12870	Tsc2	193.0	502.0	472.0	1258.0	779.0	1107.0	600.0	648.0	379.0	19.0	17.0	101.0	7735.0	55.0	406.0	71.0	13.0	186.0	52.0	6.0	79.0	24.0	102.0	8.0	78.0	2659.0	189.0	21.0	13.0	1240.0	1138.0	2588.0	698.0	144.0	822.0	450.0	406.0	582.0	620.0
gRNA_12871	Tsc2	1227.0	1714.0	1805.0	838.0	462.0	775.0	90.0	1492.0	777.0	157.0	3921.0	324.0	1369.0	82.0	551.0	233.0	378.0	3335.0	909.0	2093.0	112.0	1367.0	68.0	4.0	102.0	4414.0	345.0	85.0	348.0	376.0	522.0	3293.0	369.0	2022.0	432.0	436.0	141.0	168.0	416.0
gRNA_12872	Tsc2	213.0	761.0	806.0	1065.0	731.0	291.0	1711.0	97.0	527.0	337.0	8.0	202.0	1578.0	624.0	446.0	147.0	9.0	297.0	533.0	39.0	125.0	9.0	251.0	7369.0	273.0	58.0	9.0	4.0	170.0	964.0	531.0	4093.0	543.0	112.0	1078.0	671.0	204.0	251.0	821.0
gRNA_12873	Tsc2	1501.0	2057.0	3554.0	2540.0	3252.0	673.0	3214.0	1185.0	950.0	1816.0	872.0	1385.0	5192.0	5034.0	1075.0	1719.0	606.0	2857.0	1463.0	501.0	84.0	456.0	156.0	606.0	115.0	120.0	195.0	26.0	298.0	405.0	440.0	2905.0	472.0	235.0	754.0	2414.0	1659.0	840.0	937.0
